load_step,load,total_energy,total_energy_change,total_init_energy,total_e_change_from_init,avg_energy,avg_energy_change,avg_init_energy,avg_e_change_from_init,min_iter_total_energy_change,min_iter_avg_energy_change,max_energy,max_force,avg_sigma11,avg_sigma12,avg_sigma22,avg_init_sigma11,avg_init_sigma12,avg_init_sigma22,avg_sigma12_change_from_init,avg_P11,avg_P12,avg_P21,avg_P22,avg_init_P11,avg_init_P12,avg_init_P21,avg_init_P22,participationFraction,m3_participationFraction,nr_elements_with_m3_fix_change,nr_red_q1,nr_red_q2,nr_red_q3,nr_red_q4,nr_red_q1_fixed,nr_red_q2_fixed,nr_red_q3_fixed,nr_red_q4_fixed,max_m3_nr,sum_m3,max_positive_plastic_jump,max_negative_plastic_jump,nr_iterations,nr_func_evals,nr_edge_flips,LBFGS_Term_reason,CG_Term_reason,FIRE_Term_reason,run_time,minimization_time,write_time,est_time_remaining,cmX,cmY,maxX,minX,maxY,minY
42,0.15041,461.39006057,0.00011382153326,461.39006954,-8.9750311645e-06,0.0036911204845,9.1057226646e-10,0.0036911205563,-7.180024934e-11,0,0,0.19439458644,7.4242865952e-07,0,9.5099065873e-05,0,0,9.5042047142e-05,0,5.701873104e-08,0,0.01127213072,0,0,0,0,0,0,0,0,0,40992,45901,17870,20237,29323,33190,29539,32948,3,0,3,-1,851,1476,0,2,0,0,7h 6m 15s,6h 59m 43.442s,6m 21.403s,522d 19h 31m 47s,143.80137881,124.99985137,287.50497835,-0.097521651899,250.82344771,-1.0026810381
43,0.15042,461.39018677,0.00012620502594,461.39019574,-8.9632385993e-06,0.0036911214942,1.0096402074e-09,0.0036911215659,-7.1705908572e-11,0,0,0.19440008443,4.3977228226e-07,0,9.51238912e-05,0,0,9.5065935799e-05,0,5.7955401711e-08,0,0.011283343759,0,0,0,0,0,0,0,0,2,41014,45883,17872,20231,29335,33182,29551,32932,3,0,3,-1,875,1508,0,2,0,0,7h 15m 16s,7h 8m 44.425s,6m 21.403s,523d 52m 2s,143.80262881,124.99985137,287.5075149,-0.097485097919,250.82351329,-1.002659962
44,0.15043,461.39032536,0.00013858515854,461.39033432,-8.965932409e-06,0.0036911226029,1.1086812683e-09,0.0036911226746,-7.1727459042e-11,0,0,0.19440557623,5.2622112009e-07,0,9.5149522537e-05,0,0,9.5090786339e-05,0,5.8736198289e-08,0,0.011294563312,0,0,0,0,0,0,0,0,2,41025,45874,17874,20227,29345,33174,29554,32927,3,0,3,-1,772,1416,0,2,0,0,7h 24m 0s,7h 17m 28.801s,6m 21.403s,522d 20h 37m 43s,143.80387881,124.99985137,287.51005367,-0.097446326434,250.82358065,-1.0026380181
45,0.15044,461.39047632,0.00015096107012,461.3904853,-8.9835249355e-06,0.0036911238105,1.2076885607e-09,0.0036911238824,-7.1868199759e-11,0,0,0.19441091773,1.2474003698e-06,0,9.517438048e-05,0,0,9.5116442949e-05,0,5.7937531326e-08,0,0.011305761748,0,0,0,0,0,0,0,0,0,41047,45861,17876,20216,29353,33159,29570,32918,3,0,3,-1,731,1384,0,2,0,0,7h 33m 44s,7h 26m 1.407s,7m 32.041s,524d 53m 44s,143.8051288,124.99985137,287.51259296,-0.097407044377,250.82364975,-1.0026146429
46,0.15045,461.39063965,0.00016333257736,461.39064863,-8.9790294737e-06,0.0036911251172,1.3066606191e-09,0.003691125189,-7.1832235906e-11,0,0,0.19441641106,1.9146746566e-06,0,9.5197076349e-05,0,0,9.5141325019e-05,0,5.575133075e-08,0,0.011316941547,0,0,0,0,0,0,0,0,3,41060,45848,17879,20213,29362,33150,29577,32911,3,0,3,-1,759,1257,0,2,0,0,7h 41m 19s,7h 33m 36.336s,7m 32.041s,522d 7h 3m 18s,143.8063788,124.99985137,287.51513093,-0.097369071287,250.82371553,-1.0025927013
47,0.15046,461.39081535,0.00017570062636,461.39082431,-8.9565677399e-06,0.0036911265228,1.4056050109e-09,0.0036911265945,-7.1652541973e-11,0,0,0.1944219163,6.6311634509e-07,0,9.5221377088e-05,0,0,9.5164045199e-05,0,5.7331889165e-08,0,0.011328163303,0,0,0,0,0,0,0,0,0,41072,45834,17880,20214,29369,33143,29583,32905,3,0,3,-1,910,1727,0,2,0,0,7h 51m 36s,7h 43m 53.195s,7m 32.041s,524d 4h 1s,143.8076288,124.99985137,287.51766484,-0.097335162528,250.82377796,-1.002572654
48,0.15047,461.39100342,0.00018806731998,461.3910124,-8.9845624416e-06,0.0036911280273,1.5045385597e-09,0.0036911280992,-7.1876499544e-11,0,0,0.1944272771,8.2640285351e-07,0,9.5245602688e-05,0,0,9.5188371337e-05,0,5.7231350909e-08,0,0.011339346572,0,0,0,0,0,0,0,0,1,41085,45821,17883,20211,29378,33134,29590,32898,3,0,3,-1,811,1375,0,2,0,0,8h 7s,7h 52m 23.504s,7m 32.041s,523d 16h 17m 3s,143.8088788,124.99985137,287.52020506,-0.097294941606,250.82384563,-1.0025497183
49,0.15048,461.39120385,0.00020042766164,461.39121282,-8.9745336709e-06,0.0036911296308,1.6034212933e-09,0.0036911297026,-7.1796269017e-11,0,0,0.19443272293,6.9594244545e-07,0,9.5269304845e-05,0,0,9.5212621923e-05,0,5.668292209e-08,0,0.011350532197,0,0,0,0,0,0,0,0,0,41099,45815,17883,20203,29387,33127,29595,32891,3,0,3,-1,892,1499,0,2,0,0,8h 9m 37s,8h 1m 53.537s,7m 32.041s,524d 11h 2m 46s,143.8101288,124.99985137,287.52273843,-0.097261570223,250.82391122,-1.0025305322
50,0.15049,461.39141663,0.00021278606329,461.3914256,-8.9672661261e-06,0.0036911313331,1.7022885063e-09,0.0036911314048,-7.1738128892e-11,0,0,0.19443816563,4.9828314661e-07,0,9.5292720134e-05,0,0,9.5236349411e-05,0,5.6370723706e-08,0,0.011361733842,0,0,0,0,0,0,0,0,1,41106,45814,17885,20195,29396,33118,29595,32891,3,0,3,-1,933,1764,0,2,0,0,8h 20m 5s,8h 12m 21.424s,7m 32.041s,526d 9h 29m 29s,143.8113788,124.99985137,287.52527745,-0.097222548001,250.82397649,-1.002507308
51,0.1505,461.39164177,0.00022513959385,461.39165076,-8.9889072115e-06,0.0036911331342,1.8011167505e-09,0.0036911332061,-7.1911257764e-11,0,0,0.19444356419,5.3756196285e-07,0,9.5316165399e-05,0,0,9.525979015e-05,0,5.6375249787e-08,0,0.011372912905,0,0,0,0,0,0,0,0,0,41121,45800,17888,20191,29405,33108,29604,32883,3,0,3,-1,886,1773,0,2,0,0,8h 30m 25s,8h 22m 40.974s,7m 32.041s,528d 2h 4s,143.8126288,124.99985137,287.52781591,-0.097184091124,250.82404174,-1.0024852214
52,0.15051,461.39187926,0.00023749233509,461.39188825,-8.9829208036e-06,0.0036911350341,1.8999386808e-09,0.003691135106,-7.1863366386e-11,0,0,0.19444883662,2.0107696478e-06,0,9.5341776899e-05,0,0,9.5283261064e-05,0,5.8515834746e-08,0,0.011384110059,0,0,0,0,0,0,0,0,2,41132,45788,17890,20190,29405,33109,29617,32869,3,0,3,-1,662,1283,0,2,0,0,8h 39m 30s,8h 30m 27.990s,8m 50.065s,528d 5h 45m 57s,143.81387879,124.99985137,287.5303576,-0.097142404741,250.82411411,-1.0024613637
53,0.15052,461.3921291,0.00024983211858,461.39213811,-9.0116048455e-06,0.0036911370328,1.9986569487e-09,0.0036911371049,-7.2092838643e-11,0,0,0.19445428627,7.6876599109e-07,0,9.5362507991e-05,0,0,9.5308898171e-05,0,5.360981957e-08,0,0.011395266446,0,0,0,0,0,0,0,0,1,41141,45781,17896,20182,29415,33093,29622,32870,3,0,3,-1,817,1400,0,2,0,0,8h 47m 56s,8h 38m 53.370s,8m 50.065s,527d 14h 59m 22s,143.81512879,124.99985137,287.5328941,-0.097105901945,250.82417396,-1.002439919
54,0.15053,461.39239127,0.00026217561549,461.39240026,-8.9900984221e-06,0.0036911391302,2.0974049238e-09,0.0036911392021,-7.1920787468e-11,0,0,0.1944597404,2.3173247828e-07,0,9.5385965988e-05,0,0,9.5329655741e-05,0,5.6310246592e-08,0,0.011406443171,0,0,0,0,0,0,0,0,0,41151,45776,17899,20174,29425,33086,29625,32864,3,0,3,-1,816,1601,0,2,0,0,8h 57m 21s,8h 48m 18.132s,8m 50.065s,528d 3h 42m 42s,143.81637879,124.99985137,287.53542832,-0.097071684596,250.82423891,-1.0024206889
55,0.15054,461.39266578,0.00027451295574,461.39267478,-8.9958098783e-06,0.0036911413263,2.1961036462e-09,0.0036911413982,-7.1966478783e-11,0,0,0.19446509022,5.7192045802e-07,0,9.5408128146e-05,0,0,9.5353140239e-05,0,5.49879074e-08,0,0.011417607086,0,0,0,0,0,0,0,0,2,41162,45767,17903,20168,29432,33079,29633,32856,3,0,3,-1,841,1571,0,2,0,0,9h 6m 49s,8h 57m 45.937s,8m 50.065s,528d 17h 19m 41s,143.81762879,124.99985137,287.53796678,-0.097033219819,250.82430328,-1.0023976649
56,0.15055,461.39295263,0.00028684590279,461.39296162,-8.9935836058e-06,0.003691143621,2.2947672222e-09,0.003691143693,-7.1948668811e-11,0,0,0.19447042934,5.9265558816e-07,0,9.5430772501e-05,0,0,9.5375329198e-05,0,5.5443302997e-08,0,0.011428779114,0,0,0,0,0,0,0,0,2,41178,45753,17908,20161,29441,33074,29645,32840,3,0,3,-1,834,1646,0,2,0,0,9h 16m 25s,9h 7m 21.086s,8m 50.065s,529d 9h 37m 8s,143.81887879,124.99985137,287.54050546,-0.096994541194,250.82436818,-1.0023748304
57,0.15056,461.3932518,0.00029917346649,461.39326081,-9.0078424364e-06,0.0036911460144,2.3933877319e-09,0.0036911460865,-7.2062739456e-11,0,0,0.19447575635,4.6568315887e-07,0,9.5452986313e-05,0,0,9.5398000141e-05,0,5.4986171702e-08,0,0.011439924603,0,0,0,0,0,0,0,0,1,41187,45746,17918,20149,29452,33063,29653,32832,3,0,3,-1,979,1885,0,1,0,0,9h 27m 31s,9h 18m 27.207s,8m 50.065s,531d 16h 20m 10s,143.82012879,124.99985137,287.54304176,-0.096958238486,250.82443419,-1.002353055
58,0.15057,461.3935633,0.00031149774412,461.39357229,-8.9902583227e-06,0.0036911485064,2.4919819528e-09,0.0036911485783,-7.1922066826e-11,0,0,0.19448107148,6.7757709273e-07,0,9.5475295033e-05,0,0,9.5420243004e-05,0,5.5052028363e-08,0,0.011451084658,0,0,0,0,0,0,0,0,1,41204,45733,17925,20138,29465,33050,29664,32821,3,0,3,-1,864,1631,0,2,0,0,9h 37m 32s,9h 28m 28.455s,8m 50.065s,532d 17h 45m 5s,143.82137879,124.99985137,287.54558173,-0.096918271995,250.82449791,-1.0023301461
59,0.15058,461.39388712,0.00032381582179,461.39389612,-9.0001848321e-06,0.0036911510969,2.5905265745e-09,0.0036911511689,-7.2001478564e-11,0,0,0.19448640452,6.3284367317e-07,0,9.5497714758e-05,0,0,9.5442580788e-05,0,5.5133969569e-08,0,0.011462232354,0,0,0,0,0,0,0,0,1,41220,45717,17928,20135,29473,33046,29675,32806,3,0,3,-1,917,1684,0,2,0,0,9h 48m 53s,9h 38m 30.328s,10m 7.961s,535d 2h 50m 42s,143.82262878,124.99985137,287.54811709,-0.096882911945,250.82456132,-1.0023093168
60,0.15059,461.39422325,0.00033613029905,461.39423224,-8.9960657874e-06,0.003691153786,2.6890423924e-09,0.003691153858,-7.1968526191e-11,0,0,0.19449171381,5.8379781635e-07,0,9.5520277523e-05,0,0,9.5465030447e-05,0,5.5247076556e-08,0,0.011473391485,0,0,0,0,0,0,0,0,2,41233,45708,17930,20129,29479,33034,29684,32803,3,0,3,-1,837,1552,0,2,0,0,9h 58m 4s,9h 47m 41.822s,10m 7.961s,535d 5h 43m 25s,143.82387878,124.99985137,287.5506576,-0.096842396317,250.82462756,-1.0022859819
61,0.1506,461.39457169,0.00034843933719,461.3945807,-9.0160909849e-06,0.0036911565735,2.7875146974e-09,0.0036911566456,-7.2128727904e-11,0,0,0.19449699415,7.0368200211e-07,0,9.554375611e-05,0,0,9.5487622471e-05,0,5.6133638115e-08,0,0.011484538058,0,0,0,0,0,0,0,0,0,41248,45696,17934,20122,29487,33023,29695,32795,3,0,3,-1,746,1457,0,2,0,0,10h 6m 46s,9h 56m 23.378s,10m 7.961s,534d 20h 31m 43s,143.82512878,124.99985137,287.55319597,-0.096804032958,250.82469535,-1.002264032
62,0.15061,461.39493243,0.00036074190615,461.39494145,-9.0255038572e-06,0.0036911594594,2.8859352495e-09,0.0036911595316,-7.2204030515e-11,0,0,0.19450223132,6.1614853286e-07,0,9.5564292165e-05,0,0,9.5511129945e-05,0,5.31622204e-08,0,0.011495648233,0,0,0,0,0,0,0,0,0,41260,45694,17935,20111,29493,33017,29702,32788,3,0,3,-1,823,1336,0,2,0,0,10h 14m 54s,10h 4m 30.736s,10m 7.961s,533d 22h 12m 18s,143.82637878,124.99985137,287.55573194,-0.096768059345,250.8247581,-1.0022425825
63,0.15062,461.39530547,0.00037304127085,461.39531446,-8.992043945e-06,0.0036911624438,2.9843301667e-09,0.0036911625157,-7.1936351407e-11,0,0,0.19450753749,4.5052320152e-07,0,9.5585982422e-05,0,0,9.5531694927e-05,0,5.4287495443e-08,0,0.011506796711,0,0,0,0,0,0,0,0,0,41276,45683,17938,20103,29499,33006,29715,32780,3,0,3,-1,919,1832,0,2,0,0,10h 26m 1s,10h 15m 37.458s,10m 7.961s,535d 21h 57m 27s,143.82762878,124.99985137,287.55826969,-0.096730305873,250.82482062,-1.0022197098
64,0.15063,461.39569081,0.0003853357893,461.39569982,-9.0132239166e-06,0.0036911655265,3.0826863145e-09,0.0036911655986,-7.2105790956e-11,0,0,0.19451280687,3.9308190794e-07,0,9.5607682343e-05,0,0,9.5553414097e-05,0,5.4268245581e-08,0,0.011517933634,0,0,0,0,0,0,0,0,1,41284,45674,17942,20100,29506,32998,29720,32776,3,0,3,-1,808,1506,0,2,0,0,10h 34m 56s,10h 24m 32.383s,10m 7.961s,535d 18h 1m 22s,143.82887878,124.99985137,287.56081094,-0.096689063983,250.82488371,-1.0021953915
65,0.15064,461.39608843,0.00039762276901,461.39609746,-9.0300152351e-06,0.0036911687074,3.1809821517e-09,0.0036911687797,-7.2240122304e-11,0,0,0.19451806002,6.2157932425e-07,0,9.5630270714e-05,0,0,9.5575143026e-05,0,5.512768787e-08,0,0.011529051564,0,0,0,0,0,0,0,0,1,41300,45657,17944,20099,29521,32992,29723,32764,3,0,3,-1,766,1456,0,2,0,0,10h 43m 54s,10h 33m 29.806s,10m 7.961s,535d 15h 8m 54s,143.83012877,124.99985137,287.56334715,-0.096652849492,250.82495018,-1.0021747743
66,0.15065,461.39649833,0.00040990546051,461.39650736,-9.0243662498e-06,0.0036911719867,3.2792436843e-09,0.0036911720589,-7.2194930156e-11,0,0,0.19452331428,7.0211869574e-07,0,9.5650833996e-05,0,0,9.5597759731e-05,0,5.3074264606e-08,0,0.011540171369,0,0,0,0,0,0,0,0,2,41313,45651,17941,20095,29528,32986,29726,32760,3,0,3,-1,835,1615,0,2,0,0,10h 54m 45s,10h 43m 3.259s,11m 25.683s,537d 6h 16m 48s,143.83137877,124.99985137,287.5658851,-0.096614900413,250.82501054,-1.0021512311
67,0.15066,461.39692052,0.00042218232164,461.39692955,-9.0286525278e-06,0.0036911753641,3.3774585732e-09,0.0036911754364,-7.2229220001e-11,0,0,0.194528494,5.7519511102e-07,0,9.5672351931e-05,0,0,9.5618351846e-05,0,5.4000084837e-08,0,0.011551280181,0,0,0,0,0,0,0,0,1,41321,45647,17944,20088,29532,32984,29733,32751,3,0,3,-1,915,1688,0,2,0,0,11h 4m 48s,10h 53m 6.259s,11m 25.683s,538d 2h 43m 5s,143.83262877,124.99985137,287.56842202,-0.096577981524,250.82507506,-1.0021290228
68,0.15067,461.39735497,0.00043445470311,461.397364,-9.0239394694e-06,0.0036911788398,3.4756376249e-09,0.003691178912,-7.2191515786e-11,0,0,0.19453372304,1.1878750949e-06,0,9.5695065457e-05,0,0,9.5639899482e-05,0,5.5165975463e-08,0,0.011562398225,0,0,0,0,0,0,0,0,0,41330,45645,17948,20077,29540,32973,29738,32749,3,0,3,-1,762,1452,0,2,0,0,11h 13m 12s,11h 1m 29.715s,11m 25.683s,537d 10h 56m 40s,143.83387877,124.99985137,287.57096189,-0.096538114829,250.82513986,-1.0021058256
69,0.15068,461.39780169,0.00044671966515,461.39781073,-9.0399678925e-06,0.0036911824135,3.5737573209e-09,0.0036911824859,-7.231974351e-11,0,0,0.19453876901,8.9378982096e-07,0,9.5716685353e-05,0,0,9.5662641595e-05,0,5.4043758037e-08,0,0.011573462121,0,0,0,0,0,0,0,0,1,41352,45629,17951,20068,29555,32958,29748,32739,3,0,3,-1,737,1212,0,2,0,0,11h 20m 54s,11h 9m 11.262s,11m 25.683s,536d 4h 53m 14s,143.83512877,124.99985137,287.57349929,-0.096500713482,250.825209,-1.0020836322
70,0.15069,461.39826067,0.00045897831455,461.39826966,-8.9921935569e-06,0.0036911860854,3.6718265164e-09,0.0036911861573,-7.19375488e-11,0,0,0.19454400251,8.7200661558e-07,0,9.5737212535e-05,0,0,9.5684291064e-05,0,5.2921471089e-08,0,0.011584568823,0,0,0,0,0,0,0,0,0,41369,45616,17952,20063,29564,32951,29757,32728,3,0,3,-1,752,1192,0,2,0,0,11h 28m 27s,11h 16m 44.478s,11m 25.683s,534d 20h 48m 30s,143.83637877,124.99985137,287.57603882,-0.096461184425,250.82526984,-1.002058846
71,0.1507,461.3987319,0.00047123050223,461.39874091,-9.0103834509e-06,0.0036911898552,3.7698440181e-09,0.0036911899273,-7.208306738e-11,0,0,0.19454925442,1.6612055331e-07,0,9.5758248331e-05,0,0,9.5704848381e-05,0,5.3399949967e-08,0,0.011595683921,0,0,0,0,0,0,0,0,1,41390,45602,17957,20051,29576,32938,29771,32715,3,0,3,-1,905,1740,0,2,0,0,11h 38m 44s,11h 27m 0.748s,11m 25.683s,535d 21h 25m 13s,143.83762877,124.99985137,287.57857344,-0.096426559839,250.82532724,-1.0020377984
72,0.15071,461.39921538,0.00048347890629,461.39922442,-9.0379447784e-06,0.003691193723,3.8678312502e-09,0.0036911937953,-7.2303558106e-11,0,0,0.1945544559,5.6666696392e-07,0,9.5778750329e-05,0,0,9.5725914007e-05,0,5.2836321561e-08,0,0.011606771023,0,0,0,0,0,0,0,0,0,41401,45596,17966,20037,29591,32924,29776,32709,3,0,3,-1,873,1614,0,2,0,0,11h 48m 35s,11h 36m 51.395s,11m 25.683s,536d 12h 40m 47s,143.83887876,124.99985137,287.58111242,-0.096387582028,250.82538868,-1.0020137641
73,0.15072,461.3997111,0.00049571920141,461.39972014,-9.0423704933e-06,0.0036911976888,3.9657536114e-09,0.0036911977611,-7.2338963812e-11,0,0,0.19455959655,5.3338218792e-07,0,9.5801147115e-05,0,0,9.5746445182e-05,0,5.4701932889e-08,0,0.011617856346,0,0,0,0,0,0,0,0,1,41422,45577,17966,20035,29602,32911,29786,32701,3,0,3,-1,830,1558,0,2,0,0,11h 59m 23s,11h 46m 25.777s,12m 39.389s,537d 22h 36m 1s,143.84012876,124.99985137,287.58365087,-0.096349133791,250.82545191,-1.0019908991
74,0.15073,461.40021905,0.00050795397323,461.4002281,-9.0486565796e-06,0.0036912017524,4.0636317857e-09,0.0036912018248,-7.2389252578e-11,0,0,0.19456473855,1.7559872182e-06,0,9.5823618005e-05,0,0,9.5768870837e-05,0,5.4747167833e-08,0,0.011628948973,0,0,0,0,0,0,0,0,0,41432,45565,17971,20032,29609,32904,29794,32693,3,0,3,-1,764,1487,0,2,0,0,12h 8m 8s,11h 55m 10.437s,12m 39.389s,537d 15h 7m 59s,143.84137876,124.99985137,287.58619014,-0.096309863104,250.82551567,-1.0019674734
75,0.15074,461.40073923,0.00052017933723,461.40074831,-9.0761373031e-06,0.0036912059139,4.1614346981e-09,0.0036912059865,-7.2609098421e-11,0,0,0.19456978597,6.4546797063e-07,0,9.5843742474e-05,0,0,9.5791370989e-05,0,5.2371485571e-08,0,0.011639985074,0,0,0,0,0,0,0,0,0,41438,45558,17973,20031,29620,32898,29791,32691,3,0,3,-1,873,1480,0,2,0,0,12h 16m 53s,12h 3m 55.234s,12m 39.389s,537d 7h 54m 12s,143.84262876,124.99985137,287.58872506,-0.096274944257,250.8255774,-1.0019451035
76,0.15075,461.40127163,0.00053240141705,461.40128067,-9.0332960099e-06,0.0036912101731,4.2592113361e-09,0.0036912102453,-7.2266368237e-11,0,0,0.19457494589,2.3383575149e-07,0,9.5864924066e-05,0,0,9.5811524457e-05,0,5.3399609095e-08,0,0.011651061797,0,0,0,0,0,0,0,0,0,41449,45554,17974,20023,29631,32888,29792,32689,3,0,3,-1,918,1708,0,2,0,0,12h 27m 26s,12h 14m 27.508s,12m 39.389s,538d 11h 8m 4s,143.84387876,124.99985137,287.59126318,-0.096236822625,250.82563766,-1.0019211448
77,0.15076,461.40181625,0.00054461567356,461.4018253,-9.052291432e-06,0.00369121453,4.3569253886e-09,0.0036912146024,-7.2418331314e-11,0,0,0.19458003201,4.2666798472e-07,0,9.5886793532e-05,0,0,9.5832734309e-05,0,5.4059222809e-08,0,0.011662125259,0,0,0,0,0,0,0,0,2,41465,45544,17972,20019,29638,32885,29799,32678,3,0,3,-1,830,1600,0,2,0,0,12h 36m 43s,12h 23m 44.920s,12m 39.389s,538d 14h 4m 40s,143.84512876,124.99985137,287.593803,-0.096197002239,250.82569887,-1.0018967821
78,0.15077,461.40237307,0.00055682201696,461.40238213,-9.063160519e-06,0.0036912189846,4.4545761359e-09,0.0036912190571,-7.2505283895e-11,0,0,0.19458508507,9.3015815017e-07,0,9.5909492613e-05,0,0,9.5854630997e-05,0,5.4861615773e-08,0,0.011673172753,0,0,0,0,0,0,0,0,0,41473,45539,17976,20012,29647,32871,29802,32680,3,0,3,-1,777,1468,0,2,0,0,12h 45m 40s,12h 32m 41.096s,12m 39.389s,538d 10h 21m 59s,143.84637876,124.99985137,287.59634029,-0.096159705347,250.8257635,-1.0018742327
79,0.15078,461.40294209,0.00056902178443,461.40295115,-9.0591634034e-06,0.0036912235367,4.5521742751e-09,0.0036912236092,-7.2473307303e-11,0,0,0.19459020275,2.8751132636e-07,0,9.5931367225e-05,0,0,9.5877357669e-05,0,5.4009556032e-08,0,0.011684225864,0,0,0,0,0,0,0,0,1,41496,45521,17981,20002,29662,32859,29815,32664,3,0,3,-1,802,1545,0,2,0,0,12h 54m 50s,12h 41m 51.127s,12m 39.389s,538d 10h 58m 38s,143.84762875,124.99985137,287.5988781,-0.096121904906,250.8258231,-1.0018506082
80,0.15079,461.40352331,0.0005812139662,461.40353238,-9.0706623723e-06,0.0036912281865,4.6497117298e-09,0.003691228259,-7.2565298822e-11,0,0,0.19459521448,6.9663986897e-07,0,9.5952915227e-05,0,0,9.5899260059e-05,0,5.3655167958e-08,0,0.011695267859,0,0,0,0,0,0,0,0,0,41506,45516,17987,19991,29668,32854,29825,32653,3,0,3,-1,808,1529,0,2,0,0,13h 5m 13s,12h 50m 55.035s,13m 57.697s,539d 9h 23m 31s,143.84887875,124.99985137,287.6014158,-0.096084198956,250.82588374,-1.001826545
81,0.1508,461.40411671,0.00059340020067,461.40412578,-9.076168908e-06,0.0036912329337,4.7472016053e-09,0.0036912330063,-7.2609351257e-11,0,0,0.19460030862,1.2183536923e-06,0,9.5976600962e-05,0,0,9.5920836183e-05,0,5.576477861e-08,0,0.011706307389,0,0,0,0,0,0,0,0,0,41517,45513,17989,19981,29678,32840,29828,32654,3,0,3,-1,717,1362,0,2,0,0,13h 12m 59s,12h 58m 41.478s,13m 57.697s,538d 8h 43m 14s,143.85012875,124.99985137,287.60395388,-0.096046118722,250.82594869,-1.0018033338
82,0.15081,461.40472228,0.00060557531384,461.40473137,-9.0869226597e-06,0.0036912377783,4.8446025108e-09,0.003691237851,-7.2695380965e-11,0,0,0.19460527259,1.2819670318e-06,0,9.5997022221e-05,0,0,9.5944550424e-05,0,5.2471796387e-08,0,0.011717323555,0,0,0,0,0,0,0,0,0,41542,45491,17993,19974,29688,32827,29847,32638,3,0,3,-1,808,1317,0,2,0,0,13h 21m 20s,13h 7m 1.869s,13m 57.697s,537d 18h 40m 23s,143.85137875,124.99985137,287.60649176,-0.09600824126,250.82600511,-1.001778434
83,0.15082,461.40534003,0.00061774528388,461.40534911,-9.0784150757e-06,0.0036912427202,4.9419622708e-09,0.0036912427928,-7.2627320824e-11,0,0,0.19461029884,3.9075656822e-07,0,9.6018527449e-05,0,0,9.5965000925e-05,0,5.3526524759e-08,0,0.011728347233,0,0,0,0,0,0,0,0,1,41558,45481,17995,19966,29702,32815,29851,32632,3,0,3,-1,951,1793,0,2,0,0,13h 32m 19s,13h 18m 0.275s,13m 57.697s,539d 2h 59m 39s,143.85262875,124.99985137,287.60902673,-0.095973268248,250.8260657,-1.001754935
84,0.15083,461.40596994,0.00062990809283,461.40597902,-9.084373005e-06,0.0036912477595,5.0392647425e-09,0.0036912478322,-7.2674984086e-11,0,0,0.19461527498,4.6599908708e-07,0,9.6042403102e-05,0,0,9.5986536357e-05,0,5.5866745376e-08,0,0.011739361857,0,0,0,0,0,0,0,0,0,41574,45470,17995,19961,29706,32806,29863,32625,3,0,3,-1,790,1496,0,2,0,0,13h 41m 4s,13h 26m 45.258s,13m 57.697s,538d 20h 7m 43s,143.85387875,124.99985137,287.6115658,-0.095934199727,250.82612677,-1.0017311843
85,0.15084,461.406612,0.00064206166735,461.40662109,-9.0882687687e-06,0.003691252896,5.1364933392e-09,0.0036912529687,-7.2706150128e-11,0,0,0.19462029573,9.1943193441e-07,0,9.6065323486e-05,0,0,9.6010442671e-05,0,5.488081515e-08,0,0.011750377268,0,0,0,0,0,0,0,0,0,41588,45462,17996,19954,29717,32799,29867,32617,3,0,3,-1,766,1458,0,2,0,0,13h 49m 57s,13h 35m 38.421s,13m 57.697s,538d 15h 45m 44s,143.85512875,124.99985137,287.61410431,-0.095895693897,250.82618592,-1.0017063377
86,0.15085,461.4072662,0.00065420566187,461.40727531,-9.1042430768e-06,0.0036912581296,5.2336452949e-09,0.0036912582025,-7.2833944605e-11,0,0,0.19462522081,1.0772826351e-06,0,9.6087628086e-05,0,0,9.603339392e-05,0,5.4234166235e-08,0,0.011761358987,0,0,0,0,0,0,0,0,0,41606,45452,17994,19948,29726,32792,29874,32608,3,0,3,-1,835,1396,0,2,0,0,13h 58m 24s,13h 44m 5.344s,13m 57.697s,538d 4h 7m 14s,143.85637874,124.99985137,287.61664006,-0.095859935764,250.82624405,-1.0016826442
87,0.15086,461.40793255,0.00066634319739,461.40794163,-9.0825902248e-06,0.0036912634604,5.3307455789e-09,0.003691263533,-7.2660722057e-11,0,0,0.1946302438,4.8635253284e-07,0,9.6110060883e-05,0,0,9.6055728093e-05,0,5.4332789342e-08,0,0.011772369939,0,0,0,0,0,0,0,0,0,41622,45442,17996,19940,29736,32778,29882,32604,3,0,3,-1,867,1443,0,2,0,0,14h 8m 29s,13h 52m 52.065s,15m 15.410s,538d 19h 49m 11s,143.85762874,124.99985137,287.61917664,-0.095823355275,250.82630179,-1.0016579859
88,0.15087,461.40861102,0.00067847229144,461.40862013,-9.1099412884e-06,0.0036912688881,5.4277783318e-09,0.003691268961,-7.2879530102e-11,0,0,0.19463516043,7.6598670374e-07,0,9.6137612545e-05,0,0,9.6078190136e-05,0,5.9422408902e-08,0,0.011783366358,0,0,0,0,0,0,0,0,0,41640,45431,17996,19933,29746,32765,29890,32599,3,0,3,-1,737,1383,0,2,0,0,14h 16m 27s,14h 50.238s,15m 15.410s,538d 30m 40s,143.85887874,124.99985137,287.62171494,-0.095785061712,250.82636671,-1.0016339555
