t,W_less_mesh_locking,W_mesh_locking,W_double_triangle_edge_flip,W_single_triangle_edge_flip,abs_delta_W_mesh_locking,abs_delta_W_double_triangle_edge_flip,abs_delta_W_single_triangle_edge_flip
3.2450000000000001,2.3242746959999998,2.7789152324000002,0.28468873593999999,0.28378048534,0.45464053640000035,2.0395859600599997,2.0404942106599999
3.246,2.3274410169999999,2.7828924002000002,0.28675486739,0.28583945310999997,0.45545138320000023,2.0406861496099999,2.04160156389
3.2469999999999999,2.3306101424999999,2.7868734298,0.288826315,0.28790370920000002,0.4562632873000001,2.0417838274999998,2.0427064332999998
3.2480000000000002,2.3337820436999999,2.7908582861000002,0.29090305547,0.28997323036,0.45707624240000033,2.04287898823,2.0438088133400001
3.2490000000000001,2.3369566910000001,2.7948469325,0.29298506573999999,0.29204799334999998,0.45789024149999991,2.0439716252600002,2.0449086976500004
3.25,2.3401340551000001,2.7988393313,0.29507232245999998,0.29412797493999998,0.4587052761999999,2.0450617326400002,2.0460060801600002
3.2509999999999999,2.3433141064999998,2.8028354433999998,0.29716480261,0.29621315195999998,0.45952133689999997,2.04614930389,2.0471009545399999
3.2519999999999998,2.3464968160000002,2.8068352279000002,0.29926248303000003,0.29830350125999999,0.46033841190000002,2.04723433297,2.0481933147400002
3.2530000000000001,2.3496821540999999,2.8108386421999998,0.30136534055999997,0.3003989997,0.46115648809999987,2.0483168135400001,2.0492831543999999
3.254,2.3528700911999998,2.8148456415999998,0.30347335215999999,0.30249962408999997,0.46197555040000005,2.0493967390399996,2.0503704671099996
3.2549999999999999,2.3560605982,2.8188561796,0.30558649469999999,0.3046053514,0.46279558139999999,2.0504741035,2.0514552467999998
3.2559999999999998,2.3592536453999999,2.8228702067999998,0.30770474515000001,0.3067161585,0.46361656139999985,2.0515489002499998,2.0525374868999999
3.2570000000000001,2.3624492034000002,2.8268876717000002,0.30982808048999999,0.30883202230000001,0.46443846830000002,2.0526211229100002,2.0536171811000004
3.258,2.3656472426000001,2.8309085192999999,0.31195647771000001,0.31095291978,0.46526127669999973,2.0536907648900002,2.0546943228200001
3.2589999999999999,2.3688477336,2.8349326917000002,0.31408991376000001,0.31307882795000003,0.46608495810000017,2.0547578198399998,2.0557689056499999
3.2599999999999998,2.3720506468,2.8389601269,0.31622836569000001,0.31520972365,0.4669094801,2.0558222811100002,2.0568409231500002
3.2610000000000001,2.3752559525999999,2.8429907588000001,0.31837181058000003,0.31734558403000002,0.46773480620000019,2.0568841420199999,2.05791036857
3.262,2.3784636214999999,2.8470245161999999,0.32052022545999997,0.31948638606000002,0.46856089469999995,2.0579433960399998,2.05897723544
3.2629999999999999,2.3816736237999998,2.8510613225000001,0.32267358739000002,0.32163210682999999,0.4693876987000003,2.0590000364099996,2.0600415169699997
3.2639999999999998,2.3848859299999998,2.8551010943000001,0.32483187350999998,0.32378272328000002,0.47021516430000032,2.0600540564899998,2.0611032067199999
3.2650000000000001,2.3881005103000001,2.8591437405,0.32699506093000003,0.32593821254999999,0.47104323019999983,2.0611054493700003,2.06216229775
3.266,2.3913173352000001,2.8631891611000002,0.32916312676999998,0.32809855174000002,0.4718718259000001,2.06215420843,2.06321878346
3.2669999999999999,2.3945363747999999,2.8672372448000001,0.33133604824000001,0.33026371796999998,0.47270087000000016,2.0632003265600001,2.0642726568300001
3.2679999999999998,2.3977575994999998,2.8712878675,0.33351380244000001,0.33243368836999998,0.4735302680000002,2.0642437970599996,2.0653239111299997
3.2690000000000001,2.4009809794999999,2.8753408881999998,0.33569636659000002,0.33460844011000002,0.47435990869999989,2.0652846129099998,2.0663725393899997
3.27,2.404206485,2.8793961455999999,0.33788371796,0.33678795023000002,0.4751896605999999,2.06632276704,2.0674185347699998
3.2709999999999999,2.4074340862999999,2.8834534514999999,0.34007583367999999,0.33897219606000001,0.47601936519999999,2.0673582526200001,2.06846189024
3.2719999999999998,2.4106637534000002,2.8875125823999999,0.34227269108000002,0.34116115474000003,0.4768488289999997,2.0683910623199999,2.0695025986600002
3.2730000000000001,2.4138954567000002,2.8915732657,0.34447426735999997,0.34335480343000002,0.47767780899999979,2.0694211893400003,2.0705406532700001
3.274,2.4171291660000001,2.8956351583000002,0.34668053988000003,0.34555311951000001,0.47850599230000013,2.0704486261200001,2.0715760464900002
3.2749999999999999,2.4203648516,2.8996978061999998,0.34889148585000002,0.34775608000000002,0.47933295459999981,2.0714733657500002,2.0726087716000001
3.2759999999999998,2.4236024833999998,2.9037605669,0.35110708263000001,0.34996366230999998,0.48015808350000011,2.0724954007699998,2.0736388210899999
3.2770000000000001,2.4268420316000001,2.9078224163000002,0.35332730756000003,0.35217584369999999,0.48098038470000004,2.0735147240400003,2.0746661879000001
3.278,2.4300834660000001,2.9118812169999999,0.35555213800000002,0.35439260145000001,0.48179775099999977,2.074531328,2.0756908645500003
3.2789999999999999,2.4333267567000001,2.7167456274999999,0.35778155128,0.35661391295,0.28341887079999983,2.0755452054200001,2.0767128437500002
3.2799999999999998,2.4365718735000002,2.7195521191999998,0.36001552481999999,0.35883975533000001,0.28298024569999969,2.0765563486800001,2.0777321181700001
3.2810000000000001,2.4398187864000001,2.7223623520000002,0.36225403597,0.36107010609000001,0.28254356560000016,2.0775647504300001,2.0787486803099999
3.282,2.4430674652,2.7251763095000001,0.36449706218,0.36330494252000001,0.28210884430000016,2.0785704030200001,2.0797625226799998
3.2829999999999999,2.4463178797,2.7279939743999999,0.36674458089,0.36554424205000002,0.28167609469999988,2.0795732988100002,2.0807736376500001
3.2839999999999998,2.4495699997,2.7308153296,0.36899656952999998,0.36778798195000001,0.28124532989999995,2.0805734301699998,2.0817820177500002
3.2850000000000001,2.452823795,2.7336403574000001,0.37125300553000001,0.37003613972999999,0.28081656240000008,2.0815707894700002,2.0827876552700002
3.286,2.4560792351999998,2.7364690397000002,0.37351386642000001,0.37228869278999999,0.28038980450000039,2.0825653687799996,2.0837905424100001
3.2869999999999999,2.4593362901,2.7393013583000001,0.37577912966999999,0.37454561837,0.27996506820000011,2.0835571604299998,2.08479067173
3.2879999999999998,2.4625949291999998,2.7421372943,0.37804877279999999,0.37680689415000002,0.27954236510000019,2.0845461563999996,2.0857880350499998
3.2890000000000001,2.4658551221999998,2.7449768284,0.38032277327000003,0.37907249746999999,0.27912170620000021,2.0855323489299997,2.0867826247299996
3.29,2.4691168385000002,2.7478199409999999,0.38260110870000003,0.38134240583000001,0.27870310249999974,2.0865157298000003,2.0877744326700003
3.2909999999999999,2.4723800477000002,2.7506666118999998,0.38488375659000001,0.38361659669999998,0.27828656419999964,2.0874962911100003,2.0887634510000002
3.2919999999999998,2.4756447193,2.7535168202999998,0.38717069453000003,0.38589504748999998,0.27787210099999982,2.08847402477,2.0897496718099999
3.2930000000000001,2.4789108226000001,2.7563705449000002,0.38946190007999998,0.38817773581999998,0.27745972230000016,2.0894489225199999,2.0907330867800002
3.294,2.4821783272000002,2.7592277636999998,0.39175735083000002,0.39046463915000001,0.27704943649999958,2.0904209763700003,2.09171368805
3.2949999999999999,2.4854472022,2.7620884540000001,0.39405702442000001,0.39275573503,0.2766412518000001,2.0913901777800001,2.0926914671699999
3.2959999999999998,2.4887174170000002,2.7649525923999998,0.39636089844,0.39505100099000001,0.27623517539999964,2.0923565185599999,2.09366641601
3.2970000000000002,2.4919889407000002,2.7678201545999999,0.39866895054000001,0.39735041454999998,0.27583121389999965,2.0933199901600004,2.0946385261500002
3.298,2.4952617426999999,2.7706911154,0.40098115835999998,0.39965395332999998,0.27542937270000012,2.0942805843399999,2.0956077893699998
3.2989999999999999,2.4985357920000002,2.7735654486999999,0.40329749954999999,0.40196159487999999,0.27502965669999968,2.0952382924500004,2.0965741971200003
3.2999999999999998,2.5018110576999999,2.7764431269999998,0.40561795181999999,0.40427331678,0.27463206929999995,2.0961931058799999,2.09753774092
3.3010000000000002,2.5050875088,2.7793241217000002,0.4079424928,0.40658909665999998,0.27423661290000023,2.0971450159999998,2.0984984121400001
3.302,2.5083651144000001,2.7822084027999998,0.41027110020000002,0.40890891206000002,0.27384328839999972,2.0980940142,2.0994562023399999
3.3029999999999999,2.5116438432999999,2.7850959385,0.41260375175000003,0.41123274066999999,0.27345209520000013,2.09904009155,2.1004111026299999
3.3039999999999998,2.5149236644999999,2.7879866952999999,0.41494042518000002,0.41356056010999998,0.27306303079999994,2.0999832393199998,2.1013631043899998
3.3050000000000002,2.5182045466999998,2.7908806374999999,0.41728109821999998,0.41589234798000002,0.2726760908000001,2.1009234484799997,2.10231219872
3.306,2.5214864587000001,2.7937777269000001,0.41962574859000001,0.41822808196,0.27229126820000005,2.10186071011,2.1032583767399999
3.3069999999999999,2.5247693693,2.7966779222999998,0.42197435407,0.42056773972,0.27190855299999983,2.1027950152299999,2.1042016295799999
3.3079999999999998,2.5280532469999999,2.7995811793000001,0.42432689242999999,0.42291129888000001,0.27152793230000016,2.10372635457,2.10514194812
3.3090000000000002,2.5313380606,2.8024874491,0.42668334144999998,0.42525873723000002,0.27114938850000003,2.10465471915,2.1060793233699999
3.3100000000000001,2.5346237781999998,2.8053966781000002,0.42904367888,0.42761003228,0.27077289990000031,2.10558009932,2.1070137459199998
3.3109999999999999,2.5379103688,2.8083088063999999,0.43140788257000001,0.42996516187,0.27039843759999993,2.1065024862300001,2.1079452069300002
3.3119999999999998,2.5411978004,2.8112237662999999,0.4337759303,0.43232410368000002,0.27002596589999994,2.1074218701,2.1088736967199999
3.3130000000000002,2.5444860415999999,2.8141414801,0.43614779992000002,0.43468683541999997,0.26965543850000007,2.1083382416799998,2.1097992061799999
3.3140000000000001,2.5477750604999998,2.8170618567000001,0.43852346924000002,0.43705333475000002,0.26928679620000029,2.1092515912599996,2.1107217257499999
3.3149999999999999,2.5510648253000001,2.8199847870000001,0.44090291612999999,0.43942357947999999,0.26891996169999999,2.1101619091700003,2.11164124582
3.3159999999999998,2.5543553043,2.8229101354999999,0.44328611835999998,0.44179754728999998,0.2685548311999999,2.1110691859399999,2.1125577570100003
3.3170000000000002,2.5576464654,2.8258377273000002,0.44567305389,0.44417521598999998,0.2681912619000002,2.1119734115100002,2.1134712494099999
3.3180000000000001,2.5609382767,2.8287673217,0.44806370055,0.44655656323999998,0.26782904500000004,2.1128745761499999,2.1143817134599998
3.319,2.564230706,2.8316985540999999,0.45045803618000002,0.44894156689999998,0.26746784809999991,2.1137726698199999,2.1152891391000002
3.3199999999999998,2.5675237213000002,2.8346307619000002,0.45285603874000002,0.45133020467000001,0.26710704060000001,2.1146676825600004,2.1161935166300001
3.3210000000000002,2.5708172902999999,2.8375312823000001,0.45525768607,0.45372245436000003,0.26671399200000012,2.11555960423,2.1170948359399997
3.3220000000000001,2.5741113806999998,2.8404291501999999,0.45766295611000002,0.45611829372000001,0.26631776950000008,2.1164484245899997,2.1179930869799999
3.323,2.5774059601000001,2.8433286140999998,0.46007182672000002,0.45851770054000002,0.2659226539999997,2.11733413338,2.1188882595600003
3.3239999999999998,2.580700996,2.8462300532000002,0.46248427588000002,0.46092065260999998,0.2655290572000002,2.11821672012,2.11978034339
3.3250000000000002,2.5839964559999999,2.8491337049999998,0.46490028148000001,0.46332712774000001,0.26513724899999991,2.1190961745200001,2.12066932826
3.3260000000000001,2.5872923073999998,2.8520397338999999,0.46731982150000001,0.46573710375999999,0.26474742650000005,2.1199724859,2.1215552036399998
3.327,2.5905885175000001,2.8549482608000001,0.46974287379000002,0.46815055839000003,0.26435974330000001,2.1208456437100001,2.12243795911
3.3279999999999998,2.5938850535000002,2.8578593788000002,0.47216941642999999,0.47056746953,0.26397432529999998,2.1217156370700003,2.12331758397
3.3290000000000002,2.5971818825000001,2.8607731611,0.47459942723999998,0.47298781487000002,0.26359127859999987,2.1225824552600003,2.12419406763
3.3300000000000001,2.6004789715999999,2.8636896669,0.47703288426000001,0.47541157234999998,0.26321069530000019,2.1234460873399996,2.1250673992499998
3.331,2.6037762877000001,2.8666089446999998,0.47946976544999997,0.47783871983999998,0.26283265699999969,2.1243065222500004,2.1259375678600003
3.3319999999999999,2.6070737976,2.8695310349000001,0.48191004879999999,0.48026923497000001,0.26245723730000003,2.1251637487999999,2.1268045626299998
3.3330000000000002,2.6103714681999999,2.8724559712,0.48435371226000001,0.48270309573999998,0.26208450300000008,2.12601775594,2.1276683724600001
3.3340000000000001,2.613669266,2.8753837822000001,0.48680073379,0.48514027990000003,0.26171451620000008,2.1268685322100001,2.1285289861000001
3.335,2.6169671578,2.8783144920999999,0.48925109145000001,0.4875807653,0.2613473342999999,2.1277160663500001,2.1293863924999998
3.3359999999999999,2.6202651099000001,2.8812481214000001,0.49170476319,0.49002452982,0.26098301150000003,2.1285603467100001,2.1302405800800002
3.3370000000000002,2.6235630886000001,2.8841846876999999,0.49416172703,0.49247155124000003,0.26062159909999982,2.1294013615700003,2.1310915373600001
3.3380000000000001,2.6268610604,2.8871242060000002,0.49662196099,0.49492180743000003,0.26026314560000019,2.1302390994099998,2.1319392529700001
3.339,2.6301589912000001,2.8900666891000002,0.49908544303000002,0.49737527627,0.25990769790000012,2.1310735481699998,2.13278371493
3.3399999999999999,2.6334568473000002,2.8930121475999999,0.50155215120999996,0.49983193552999999,0.25955530029999974,2.1319046960900003,2.1336249117700001
3.3410000000000002,2.6367545945000002,2.8959605909000001,0.50402206348,0.50229176310000001,0.25920599639999997,2.1327325310200003,2.1344628314
3.3420000000000001,2.6400521986999999,2.8989120265000001,0.50649515796,0.50475473685000005,0.25885982780000028,2.13355704074,2.1352974618499996
3.343,2.6433496257,2.9018664608,0.50897141260000001,0.50722083456,0.25851683510000001,2.1343782130999998,2.13612879114
3.3439999999999999,2.6466468409999999,2.9048238990000002,0.51145080545999999,0.50969003413000002,0.25817705800000024,2.1351960355399999,2.1369568068699998
3.3450000000000002,2.6499438100999999,2.9077843452000001,0.51393331457000002,0.51216231337999996,0.25784053510000016,2.1360104955299999,2.1377814967199997
3.3460000000000001,2.6532404985000002,2.9107478026,0.51641891794000006,0.51463765019999996,0.25750730409999978,2.1368215805600004,2.1386028483000001
3.347,2.6565368714000002,2.9137142735000001,0.51890759365000005,0.51711602236999998,0.25717740209999995,2.1376292777500003,2.1394208490300004
3.3479999999999999,2.6598328939,2.9166837597000002,0.52139931968999997,0.51959740773999996,0.25685086580000016,2.13843357421,2.1402354861599999
3.3490000000000002,2.6631285311999999,2.9196562619000002,0.52389407404999999,0.52208178418999995,0.25652773070000023,2.1392344571499997,2.1410467470099999
3.3500000000000001,2.6664237479000001,2.9226317804000002,0.52639183486999996,0.52456912956000001,0.25620803250000002,2.1400319130300001,2.14185461834
3.351,2.669718509,2.9256103149000001,0.52889258016999996,0.52705942167999997,0.25589180590000016,2.14082592883,2.1426590873200002
3.3519999999999999,2.6730127791,2.9285918646,0.53139628795000005,0.52955263839,0.25557908549999997,2.1416164911499997,2.1434601407100002
3.3530000000000002,2.6763065226,2.9315764281000001,0.53390293626999996,0.53204875745000002,0.25526990550000006,2.1424035863299999,2.1442577651499999
3.3540000000000001,2.6795997040000001,2.9345640034999998,0.53641250319,0.53454775676999999,0.25496429949999966,2.1431872008099999,2.1450519472300003
3.355,2.6828922874000001,2.9375545887999999,0.53892496672000001,0.53704961412999996,0.25466230139999979,2.1439673206799998,2.1458426732700002
3.3559999999999999,2.6861842369,2.9405481812000001,0.54144030490999995,0.53955430739999999,0.25436394430000009,2.1447439319899999,2.1466299295
3.3570000000000002,2.6894755165999999,2.9435447778000001,0.54395849581,0.5420618143,0.25406926120000017,2.1455170207899998,2.1474137022999997
3.3580000000000001,2.6927660901000001,2.9465443753999998,0.54647951747000001,0.54457211272999995,0.25377828529999968,2.1462865726300002,2.1481939773700001
3.359,2.6960559211000001,2.9495469704000001,0.54900334789000005,0.54708518045999999,0.25349104929999999,2.1470525732099999,2.1489707406400003
3.3599999999999999,2.6993449732000001,2.9525525587999999,0.55152996512999997,0.54960099525999995,0.25320758559999978,2.1478150080700003,2.1497439779400001
3.3610000000000002,2.7026332096000001,2.9555611366000001,0.55405934720000005,0.55211953497999999,0.252927927,2.1485738624000001,2.15051367462
3.3620000000000001,2.7059205936000001,2.9585726993999999,0.55659147216000004,0.55464077736999995,0.25265210579999975,2.1493291214400001,2.1512798162300002
3.363,2.7092070880999999,2.9615872424999998,0.55912631803000001,0.55716470018999997,0.25238015439999995,2.1500807700699998,2.1520423879099999
3.3639999999999999,2.7124926559999998,2.9646047609999999,0.56166386282000003,0.55969128127000001,0.25211210500000014,2.1508287931799996,2.1528013747299997
3.3650000000000002,2.7157772600999999,2.9676252500000002,0.56420408456000004,0.56222049827999998,0.25184798990000035,2.1515731755399998,2.15355676182
3.3660000000000001,2.7190608628000001,2.9706487040999998,0.56674696126000002,0.56475232906999995,0.25158784129999967,2.1523139015400004,2.1543085337300001
3.367,2.7223434264000002,2.9736751181000001,0.56929247094000002,0.56728675132999995,0.25133169169999992,2.1530509554600004,2.15505667507
3.3679999999999999,2.7256249131999999,2.9767044861,0.5718405916,0.56982374283000004,0.25107957290000016,2.1537843215999999,2.1558011703699997
3.3690000000000002,2.7289052851000002,2.9797368025000002,0.57439130126000004,0.57236328131000003,0.25083151739999998,2.1545139838400003,2.1565420037900003
3.3700000000000001,2.7321845039000001,2.9827720614,0.57694457788999998,0.57490534445999997,0.25058755749999984,2.1552399260100001,2.1572791594400003
3.371,2.7354625313000001,2.9858102566000002,0.57950039947999998,0.57744991002000001,0.25034772530000016,2.15596213182,2.1580126212800002
3.3719999999999999,2.7387393286999999,2.9888513818,0.58205874402000002,0.57999695564999998,0.25011205310000006,2.1566805846800001,2.1587423730499999
3.3730000000000002,2.7420148572,2.9918954309000001,0.58461958954000004,0.58254645909000002,0.24988057370000005,2.1573952676600001,2.15946839811
3.3740000000000001,2.7452890779999999,2.9949423971,0.58718291399,0.58509839800999996,0.2496533191000001,2.1581061640099999,2.1601906799899999
3.375,2.7485619519000002,2.9979922741,0.58974869528999996,0.58765275003999995,0.24943032219999983,2.1588132566100002,2.16090920186
3.3759999999999999,2.7518334393999999,3.0010450550000001,0.59231691146999998,0.59020949285000002,0.24921161560000016,2.1595165279300002,2.1616239465499998
3.3769999999999998,2.7551035009999998,3.0041007332,0.59488754041000003,0.59276860409999999,0.24899723220000025,2.1602159605899995,2.1623348969
3.3780000000000001,2.7583720969000001,3.0071593015000002,0.59746056013000004,0.5953300614,0.24878720460000014,2.16091153677,2.1630420355000002
3.379,2.7616391871000001,3.0102207532,0.60003594855999998,0.59789384236999998,0.24858156609999993,2.1616032385400001,2.1637453447300001
3.3799999999999999,2.7649047312000001,3.0132850809999998,0.60261368355,0.60045992466999998,0.24838034979999968,2.1622910476500001,2.1644448065300002
3.3809999999999998,2.7681686889999999,3.0163522777999998,0.60519374312999996,0.60302828577000001,0.24818358879999991,2.1629749458699998,2.1651404032299997
3.3820000000000001,2.7714310195,3.0194223363999999,0.60777610513000002,0.60559890335,0.24799131689999987,2.1636549143699999,2.1658321161499998
3.383,2.7746916817999998,3.0224952493999999,0.61036074748000002,0.60817175489999997,0.24780356760000011,2.1643309343199997,2.1665199268999999
3.3839999999999999,2.7779506346999998,3.0255710096000001,0.61294764808000002,0.61074681803999997,0.24762037490000033,2.1650029866199998,2.1672038166599998
3.3849999999999998,2.7812078364000001,3.0286496092999999,0.61553678480999996,0.61332407025000002,0.2474417728999998,2.1656710515900004,2.1678837661500001
3.3860000000000001,2.784463245,3.0317310411,0.61812813555000001,0.61590348897000002,0.24726779610000005,2.1663351094499999,2.1685597560300001
3.387,2.7877168183999999,3.0348152974999998,0.62072167808000001,0.61848505176000002,0.24709847909999993,2.1669951403200001,2.1692317666399998
3.3879999999999999,2.7909685138999998,3.0379023707999999,0.62331739037,0.62106873613000002,0.24693385690000014,2.1676511235299998,2.1698997777699995
3.3889999999999998,2.7942182889999998,3.0409922533999998,0.62591525017000005,0.62365451947999995,0.24677396439999999,2.1683030388299995,2.1705637695199997
3.3900000000000001,2.7974661006999999,3.0440849375000001,0.62851523534999998,0.62624237930000004,0.24661883680000019,2.1689508653499998,2.1712237213999996
3.391,2.8007119055,3.0471804155000002,0.63111732371999996,0.62883229293999998,0.24646851000000014,2.1695945817800002,2.1718796125600002
3.3919999999999999,2.8039556599000002,3.0502786793999999,0.63372149303000003,0.63142423785000001,0.24632301949999968,2.1702341668700003,2.17253142205
3.3929999999999998,2.8071973201999998,3.0533797214999998,0.63632772112000002,0.63401819141000004,0.24618240130000002,2.1708695990799995,2.1731791287899997
3.3940000000000001,2.8104368419000001,3.0564835337999998,0.63893598572999999,0.63661413091999997,0.24604669189999973,2.1715008561700002,2.1738227109800001
3.395,2.8136741807000001,3.0595901085000001,0.64154626461999997,0.63921203379000002,0.24591592780000004,2.17212791608,2.1744621469099998
3.3959999999999999,2.8169092918,3.0626994376000001,0.64415853557000002,0.64181187728,0.24579014580000003,2.1727507562300001,2.1750974145200002
3.3969999999999998,2.8201421298999998,3.0658115129999999,0.64677277624999996,0.64441363878000002,0.24566938310000008,2.1733693536500001,2.1757284911199997
3.3980000000000001,2.8233726497,3.0689263262000002,0.64938896438000004,0.64701729533999996,0.24555367650000015,2.1739836853200001,2.17635535436
3.399,2.8266008053,3.0720438685000002,0.65200707768999999,0.64962282441999997,0.2454430632000002,2.17459372761,2.1769779808800003
3.3999999999999999,2.8298265504,3.0751641312000002,0.65462709384999995,0.65223020316000002,0.24533758080000023,2.1751994565500001,2.1775963472399997
3.4009999999999998,2.8330498386,3.0782871055999999,0.65724899051999996,0.65483940875000002,0.24523726699999981,2.1758008480800002,2.17821042985
3.4020000000000001,2.8362706228999999,3.0814127828000002,0.65987274530999995,0.65745041838999996,0.24514215990000032,2.1763978775899999,2.17882020451
3.403,2.839488856,3.0845411540000001,0.66249833591999996,0.66006320920999995,0.24505229800000006,2.1769905200799999,2.1794256467899999
3.4039999999999999,2.8427044902,3.0876722105000001,0.66512573984000001,0.66267775830999998,0.24496772030000002,2.1775787503599999,2.18002673189
3.4049999999999998,2.8459174773,3.0908059432999999,0.66775493480000003,0.66529404281000004,0.24488846599999992,2.1781625425,2.1806234344900002
3.4060000000000001,2.8491277688999999,3.0939423436000002,0.67038589831999995,0.66791203973000002,0.24481457470000034,2.1787418705799997,2.1812157291699998
3.407,2.8523353159,3.0970814025000002,0.67301860785000001,0.67053172618000001,0.24474608660000019,2.17931670805,2.1818035897199999
3.4079999999999999,2.8555400687999999,3.1002231109,0.67565304107000002,0.67315307907999999,0.24468304210000014,2.17988702773,2.1823869897199999
3.4089999999999998,2.8587419778999998,3.1033674599999999,0.67828917543,0.67577607546999996,0.24462548210000001,2.1804528024699996,2.1829659024299999
3.4100000000000001,2.8619409927000001,3.1065144406999998,0.68092698841999999,0.67840069228,0.24457344799999969,2.1810140042800001,2.1835403004200002
3.411,2.8651370624000001,3.1096640442000001,0.6835664575,0.68102690643999997,0.24452698179999999,2.1815706049000001,2.18411015596
3.4119999999999999,2.8683301354999999,3.1128162611999999,0.68620756015999995,0.68365469474999996,0.24448612569999995,2.1821225753400002,2.18467544075
3.4129999999999998,2.8715201602999998,3.1159710828999998,0.68885027379999997,0.68628403417999995,0.24445092260000001,2.1826698864999998,2.18523612612
3.4140000000000001,2.8747070841000002,3.1191285002,0.69149457579999996,0.68891490146000001,0.24442141609999979,2.1832125083000005,2.1857921826400002
3.415,2.8778908540999999,3.1222885040000001,0.69414044359000004,0.69154727343,0.24439764990000024,2.1837504105100001,2.18634358067
3.4159999999999999,2.8810714165000002,3.1254510851999999,0.69678785446000002,0.69418112687,0.24437966869999972,2.1842835620400001,2.18689028963
3.4169999999999998,2.8842487172000002,3.1286162346999999,0.69943678581000002,0.69681643832999995,0.24436751749999974,2.1848119313900001,2.1874322788700002
3.4180000000000001,2.8874227012999998,3.1317839433999999,0.70208721491000003,0.69945318468999995,0.2443612421000001,2.1853354863899996,2.1879695166099999
3.419,2.8905933131000001,3.1349542021999999,0.70473911906999998,0.70209134251000005,0.24436088909999976,2.18585419403,2.18850197059
3.4199999999999999,2.8937604966000001,3.1381270020000001,0.70739247554999996,0.70473088834999997,0.24436650539999993,2.1863680210500003,2.1890296082500003
3.4209999999999998,2.8969241947,3.1413023337000001,0.71004726149999997,0.70737179892000002,0.24437813900000016,2.1868769331999998,2.1895523957799998
3.4220000000000002,2.9000843498000002,3.1444801880000002,0.71270345425000003,0.71001405056,0.24439583819999999,2.18738089555,2.1900702992400003
3.423,2.9032409033,3.1476605558999999,0.71536103086000002,0.71265761990999998,0.24441965259999998,2.1878798724399999,2.1905832833900001
3.4239999999999999,2.9063937958000001,3.1508434281,0.71801996856000005,0.71530248336000002,0.24444963229999983,2.18837382724,2.1910913124400002
3.4249999999999998,2.9095429673000002,3.1540287954999999,0.72068024446000001,0.71794861740000004,0.24448582819999976,2.1888627228400002,2.1915943498999999
3.4260000000000002,2.9126883563999999,3.1572166489,0.72334183566999999,0.72059599822999998,0.24452829250000008,2.18934652073,2.19209235817
3.427,2.9158299011,3.1604069790999998,0.72600471919999998,0.72324460231999999,0.24457707799999984,2.1898251818999999,2.1925852987800001
3.4279999999999999,2.9189675383,3.1635997767999999,0.72866887207999997,0.72589440591999999,0.24463223849999993,2.1902986662199999,2.1930731323799999
3.4289999999999998,2.9221012038,3.1667950329000001,0.73133427139999996,0.72854538527000001,0.24469382910000004,2.1907669323999999,2.1935558185300001
3.4300000000000002,2.9252308322,3.1699927381999999,0.73400089407000002,0.73119751658999999,0.24476190599999992,2.1912299381300002,2.19403331561
3.431,2.9283563570000002,3.1731928833,0.73666871705000003,0.73385077596000003,0.24483652629999986,2.19168763995,2.19450558104
3.4319999999999999,2.9314777102999998,3.1763954592000001,0.73933771726999997,0.73650513957999997,0.24491774890000029,2.1921399930299996,2.1949725707200001
3.4329999999999998,2.9345948228999998,3.1796004564999998,0.74200787166000004,0.73916058342000002,0.24500563359999994,2.19258695124,2.1954342394799999
3.4340000000000002,2.9377076241000002,3.1828078661000001,0.74467915686999997,0.74181708351999998,0.24510024199999991,2.1930284672300004,2.1958905405800002
3.4350000000000001,2.9408160415000002,3.1860176785999998,0.74735154990999997,0.74447461588999997,0.24520163709999965,2.1934644915900003,2.19634142561
3.4359999999999999,2.9439200012,3.189229885,0.7500250275,0.74713315633999999,0.24530988380000007,2.1938949737,2.1967868448600001
3.4369999999999998,2.9470194273999999,3.1924444757999999,0.75269956645000002,0.74979268084999995,0.24542504840000001,2.1943198609499999,2.1972267465500002
3.4380000000000002,2.9501142423000002,3.195661442,0.75537514334,0.75245316510000004,0.24554719969999983,2.1947390989600004,2.1976610772000003
3.4390000000000001,2.9532043659,3.1988807742000001,0.75805173493,0.75511458497999995,0.24567640830000004,2.19515263097,2.1980897809200002
3.4399999999999999,2.9562897159000001,3.2021024632000001,0.76072931786999998,0.75777691605999997,0.24581274730000002,2.19556039803,2.19851279984
3.4409999999999998,2.9593702074000001,3.2053264996999999,0.76340786878,0.7604401341,0.24595629229999982,2.1959623386200002,2.1989300733000001
3.4420000000000002,2.9624457526999999,3.2085528746,0.76608736415000001,0.76310421465,0.24610712190000017,2.1963583885499998,2.1993415380499997
3.4430000000000001,2.9655162608999999,3.2117815785000001,0.76876778061999995,0.76576913326999996,0.24626531760000026,2.1967484802800001,2.1997471276299998
3.444,2.9685816376999998,3.2150126021999998,0.77144909457999999,0.76843486541999995,0.24643096450000002,2.1971325431199999,2.2001467722800001
3.4449999999999998,2.9716417850000001,3.2182459364999998,0.77413128256999997,0.77110138649000004,0.2466041514999997,2.1975105024300001,2.2005403985100003
3.4460000000000002,2.9746966001000001,3.2214815722000001,0.77681432095000003,0.77376867190999998,0.24678497209999994,2.1978822791499999,2.20092792819
3.4470000000000001,2.9777459755,3.2247194999,0.77949818612999999,0.77643669696999995,0.24697352439999998,2.1982477893699999,2.2013092785300001
